id,date,tmax,tmin
USW00003145,2014-09-08,383,289
USW00003145,2014-09-09,328,244
USW00003145,2014-09-10,383,267
USW00003145,2014-09-11,411,283
USW00003145,2014-09-12,433,278
USW00003145,2014-09-13,428,294
USW00003145,2014-09-14,422,311
USW00003145,2014-09-15,433,306
USW00003145,2014-09-16,372,300
USW00003145,2014-09-17,383,283
USW00003145,2014-09-18,411,289
USW00003145,2014-09-19,378,261
USW00003145,2014-09-20,394,267
USW00003145,2014-09-21,389,261
USW00003145,2014-09-22,394,250
USW00003145,2014-09-23,411,267
USW00003145,2014-09-24,428,283
USW00003145,2014-09-25,406,283
USW00003145,2014-09-26,394,289
USW00003145,2014-09-27,350,239
USW00003145,2014-09-28,317,206
USW00003145,2014-09-29,339,194
USW00003145,2014-09-30,350,200
USW00003145,2014-10-01,356,217
USW00003145,2014-10-02,350,228
USW00003145,2014-10-03,378,211
USW00003145,2014-10-04,394,206
USW00003145,2014-10-05,372,206
USW00003145,2014-10-06,344,228
USW00003145,2014-10-07,311,222
USW00003145,2014-10-08,311,217
USW00003145,2014-10-09,339,217
USW00003145,2014-10-10,344,222
USW00003145,2014-10-11,361,233
USW00003145,2014-10-12,361,206
USW00003145,2014-10-13,350,200
USW00003145,2014-10-14,350,189
USW00003145,2014-10-15,328,194
USW00003145,2014-10-16,322,194
USW00003145,2014-10-17,339,222
USW00003145,2014-10-18,339,217
USW00003145,2014-10-19,339,211
USW00003145,2014-10-20,344,228
USW00003145,2014-10-21,344,217
USW00003145,2014-10-22,361,217
USW00003145,2014-10-23,361,211
USW00003145,2014-10-24,367,206
USW00003145,2014-10-25,361,228
USW00003145,2014-10-26,322,211
USW00003145,2014-10-27,317,189
USW00003145,2014-10-28,328,183
USW00003145,2014-10-29,333,178
USW00003145,2014-10-30,339,189
USW00003145,2014-10-31,328,178
USW00003145,2014-11-01,267,178
USW00003145,2014-11-02,239,139
USW00003145,2014-11-03,250,117
USW00003145,2014-11-04,267,150
USW00003145,2014-11-05,294,161
USW00003145,2014-11-06,317,150
USW00003145,2014-11-07,317,172
USW00003145,2014-11-08,328,139
USW00003145,2014-11-09,328,167
USW00003145,2014-11-10,311,150
USW00003145,2014-11-11,294,161
USW00003145,2014-11-12,256,156
USW00003145,2014-11-13,267,150
USW00003145,2014-11-14,256,167
USW00003145,2014-11-15,278,144
USW00003145,2014-11-16,200,139
USW00003145,2014-11-17,217,111
USW00003145,2014-11-18,244,100
USW00003145,2014-11-19,250,100
USW00003145,2014-11-20,250,100
USW00003145,2014-11-21,233,122
USW00003145,2014-11-22,256,94
USW00003145,2014-11-23,250,122
USW00003145,2014-11-24,239,117
USW00003145,2014-11-25,233,100
USW00003145,2014-11-26,261,100
USW00003145,2014-11-27,294,128
USW00003145,2014-11-28,289,133
USW00003145,2014-11-29,NA,NA
USW00003145,2014-11-30,NA,NA
USW00003145,2015-01-01,NA,NA
USW00003145,2015-01-02,NA,NA
USW00003145,2015-01-03,NA,NA
USW00003145,2015-01-04,NA,NA
USW00003145,2015-01-05,NA,NA
USW00003145,2015-01-06,NA,NA
USW00003145,2015-01-07,NA,NA
USW00003145,2015-01-08,NA,NA
USW00003145,2015-01-09,NA,NA
USW00003145,2015-01-10,NA,NA
USW00003145,2015-01-11,NA,NA
USW00003145,2015-01-12,NA,NA
USW00003145,2015-01-13,222,94
USW00003145,2015-01-14,217,94
USW00003145,2015-01-15,233,106
USW00003145,2015-01-16,250,111
USW00003145,2015-01-17,250,100
USW00003145,2015-01-18,256,106
USW00003145,2015-01-19,272,94
USW00003145,2015-01-20,250,111
USW00003145,2015-01-21,250,106
USW00003145,2015-01-22,217,106
USW00003145,2015-01-23,211,89
USW00003145,2015-01-24,250,83
USW00003145,2015-01-25,244,111
USW00003145,2015-01-26,178,133
USW00003145,2015-01-27,217,139
USW00003145,2015-01-28,233,106
USW00003145,2015-01-29,233,150
USW00003145,2015-01-30,206,144
USW00003145,2015-01-31,211,117
USW00003145,2015-02-01,244,117
USW00003145,2015-02-02,267,100
USW00003145,2015-02-03,278,117
USW00003145,2015-02-04,289,117
USW00003145,2015-02-05,294,117
USW00003145,2015-02-06,294,128
USW00003145,2015-02-07,294,117
USW00003145,2015-02-08,306,139
USW00003145,2015-02-09,322,150
USW00003145,2015-02-10,294,150
USW00003145,2015-02-11,289,139
USW00003145,2015-02-12,289,150
USW00003145,2015-02-13,289,144
USW00003145,2015-02-14,311,133
USW00003145,2015-02-15,278,172
USW00003145,2015-02-16,278,133
USW00003145,2015-02-17,278,139
USW00003145,2015-02-18,289,117
USW00003145,2015-02-19,294,133
USW00003145,2015-02-20,272,150
USW00003145,2015-02-21,272,122
USW00003145,2015-02-22,228,144
USW00003145,2015-02-23,228,144
USW00003145,2015-02-24,222,106
USW00003145,2015-02-25,256,78
USW00003145,2015-02-26,278,106
USW00003145,2015-02-27,256,111
USW00003145,2015-02-28,244,117
USW00003145,2015-03-01,178,117
USW00003145,2015-03-02,189,111
USW00003145,2015-03-03,194,100
USW00003145,2015-03-04,211,106
USW00003145,2015-03-05,256,100
USW00003145,2015-03-06,294,139
USW00003145,2015-03-07,300,139
USW00003145,2015-03-08,294,117
USW00003145,2015-03-09,300,133
USW00003145,2015-03-10,317,122
USW00003145,2015-03-11,311,139
USW00003145,2015-03-12,322,211
USW00003145,2015-03-13,322,206
USW00003145,2015-03-14,339,183
USW00003145,2015-03-15,333,183
USW00003145,2015-03-16,333,189
USW00003145,2015-03-17,333,178
USW00003145,2015-03-18,306,200
USW00003145,2015-03-19,244,183
USW00003145,2015-03-20,289,161
USW00003145,2015-03-21,328,150
USW00003145,2015-03-22,317,156
USW00003145,2015-03-23,311,178
USW00003145,2015-03-24,306,150
USW00003145,2015-03-25,333,156
USW00003145,2015-03-26,350,178
USW00003145,2015-03-27,356,178
USW00003145,2015-03-28,367,167
USW00003145,2015-03-29,367,194
USW00003145,2015-03-30,361,189
USW00003145,2015-03-31,356,178
USW00003145,2015-04-01,322,167
USW00003145,2015-04-02,311,178
USW00003145,2015-04-03,311,183
USW00003145,2015-04-04,322,150
USW00003145,2015-04-05,294,150
USW00003145,2015-04-06,272,139
USW00003145,2015-04-07,261,133
USW00003145,2015-04-08,256,133
USW00003145,2015-04-09,283,111
USW00003145,2015-04-10,306,144
USW00003145,2015-04-11,306,150
USW00003145,2015-04-12,300,183
USW00003145,2015-04-13,333,178
USW00003145,2015-04-14,350,183
USW00003145,2015-04-15,272,167
USW00003145,2015-04-16,272,133
USW00003145,2015-04-17,306,128
USW00003145,2015-04-18,333,156
USW00003145,2015-04-19,339,167
USW00003145,2015-04-20,339,156
USW00003145,2015-04-21,300,183
USW00003145,2015-04-22,283,167
USW00003145,2015-04-23,278,172
USW00003145,2015-04-24,278,150
USW00003145,2015-04-25,250,161
USW00003145,2015-04-26,300,139
USW00003145,2015-04-27,322,172
USW00003145,2015-04-28,372,167
USW00003145,2015-04-29,378,211
USW00003145,2015-04-30,389,211
USW00003145,2015-05-01,378,206
USW00003145,2015-05-02,367,217
USW00003145,2015-05-03,344,222
USW00003145,2015-05-04,317,211
USW00003145,2015-05-05,328,183
USW00003145,2015-05-06,294,194
USW00003145,2015-05-07,289,161
USW00003145,2015-05-08,239,139
USW00003145,2015-05-09,272,128
USW00003145,2015-05-10,328,161
USW00003145,2015-05-11,356,189
USW00003145,2015-05-12,328,200
USW00003145,2015-05-13,322,189
USW00003145,2015-05-14,256,183
USW00003145,2015-05-15,206,128
USW00003145,2015-05-16,267,106
USW00003145,2015-05-17,311,189
USW00003145,2015-05-18,300,183
USW00003145,2015-05-19,311,167
USW00003145,2015-05-20,328,178
USW00003145,2015-05-21,300,183
USW00003145,2015-05-22,272,167
USW00003145,2015-05-23,294,156
USW00003145,2015-05-24,300,161
USW00003145,2015-05-25,333,200
USW00003145,2015-05-26,344,194
USW00003145,2015-05-27,350,206
USW00003145,2015-05-28,372,194
USW00003145,2015-05-29,383,211
USW00003145,2015-05-30,406,217
USW00003145,2015-05-31,411,239
USW00003145,2015-06-01,406,233
USW00003145,2015-06-02,389,222
USW00003145,2015-06-03,378,217
USW00003145,2015-06-04,367,206
USW00003145,2015-06-05,356,211
USW00003145,2015-06-06,344,200
USW00003145,2015-06-07,383,217
USW00003145,2015-06-08,394,239
USW00003145,2015-06-09,317,233
USW00003145,2015-06-10,361,211
USW00003145,2015-06-11,378,233
USW00003145,2015-06-12,394,239
USW00003145,2015-06-13,406,244
USW00003145,2015-06-14,422,256
USW00003145,2015-06-15,439,256
USW00003145,2015-06-16,439,272
USW00003145,2015-06-17,456,261
USW00003145,2015-06-18,467,278
USW00003145,2015-06-19,456,256
USW00003145,2015-06-20,433,272
USW00003145,2015-06-21,422,267
USW00003145,2015-06-22,433,267
USW00003145,2015-06-23,444,261
USW00003145,2015-06-24,439,272
USW00003145,2015-06-25,378,283
USW00003145,2015-06-26,406,283
USW00003145,2015-06-27,417,283
USW00003145,2015-06-28,406,289
USW00003145,2015-06-29,428,306
USW00003145,2015-06-30,394,294
USW00003145,2015-07-01,356,272
USW00003145,2015-07-02,417,267
USW00003145,2015-07-03,433,272
USW00003145,2015-07-04,428,306
USW00003145,2015-07-05,406,289
USW00003145,2015-07-06,411,289
USW00003145,2015-07-07,428,283
USW00003145,2015-07-08,411,272
USW00003145,2015-07-09,383,250
USW00003145,2015-07-10,367,250
USW00003145,2015-07-11,372,244
USW00003145,2015-07-12,411,239
USW00003145,2015-07-13,428,267
USW00003145,2015-07-14,433,289
USW00003145,2015-07-15,406,267
USW00003145,2015-07-16,422,267
USW00003145,2015-07-17,411,294
USW00003145,2015-07-18,389,267
USW00003145,2015-07-19,356,256
USW00003145,2015-07-20,383,272
USW00003145,2015-07-21,406,278
USW00003145,2015-07-22,400,272
USW00003145,2015-07-23,406,272
USW00003145,2015-07-24,417,278
USW00003145,2015-07-25,439,289
USW00003145,2015-07-26,428,289
USW00003145,2015-07-27,417,267
USW00003145,2015-07-28,417,272
USW00003145,2015-07-29,406,311
USW00003145,2015-07-30,428,300
USW00003145,2015-07-31,439,311
USW00003145,2015-08-01,444,322
USW00003145,2015-08-02,444,306
USW00003145,2015-08-03,444,278
USW00003145,2015-08-04,444,283
USW00003145,2015-08-05,450,289
USW00003145,2015-08-06,439,317
USW00003145,2015-08-07,428,311
USW00003145,2015-08-08,411,289
USW00003145,2015-08-09,422,278
USW00003145,2015-08-10,417,283
USW00003145,2015-08-11,428,267
USW00003145,2015-08-12,428,311
USW00003145,2015-08-13,456,328
USW00003145,2015-08-14,461,317
USW00003145,2015-08-15,472,317
USW00003145,2015-08-16,433,322
USW00003145,2015-08-17,433,311
USW00003145,2015-08-18,433,294
USW00003145,2015-08-19,422,289
USW00003145,2015-08-20,406,289
USW00003145,2015-08-21,400,300
USW00003145,2015-08-22,411,300
USW00003145,2015-08-23,422,278
USW00003145,2015-08-24,422,300
USW00003145,2015-08-25,378,294
USW00003145,2015-08-26,422,306
USW00003145,2015-08-27,433,311
USW00003145,2015-08-28,439,317
USW00003145,2015-08-29,450,311
USW00003145,2015-08-30,433,311
USW00003145,2015-08-31,417,289
USW00003145,2015-09-01,400,294
USW00003145,2015-09-02,400,278
USW00003145,2015-09-03,411,261
USW00003145,2015-09-04,394,289
USW00003145,2015-09-05,383,278
USW00003145,2015-09-06,400,300
USW00003145,2015-09-07,411,294
USW00003145,2015-09-08,428,250
USW00003145,2015-09-09,322,267
USW00003145,2015-09-10,333,278
USW00003145,2015-09-11,389,278
USW00003145,2015-09-12,350,294
USW00003145,2015-09-13,406,283
USW00003145,2015-09-14,389,283
USW00003145,2015-09-15,372,256
USW00003145,2015-09-16,356,261
USW00003145,2015-09-17,367,233
USW00003145,2015-09-18,383,233
USW00003145,2015-09-19,400,256
USW00003145,2015-09-20,400,272
USW00003145,2015-09-21,311,261
USW00003145,2015-09-22,356,267
USW00003145,2015-09-23,378,250
USW00003145,2015-09-24,417,272
USW00003145,2015-09-25,433,283
USW00003145,2015-09-26,417,294
USW00003145,2015-09-27,417,278
USW00003145,2015-09-28,406,272
USW00003145,2015-09-29,406,261
USW00003145,2015-09-30,411,272
USW00003145,2015-10-01,400,256
USW00003145,2015-10-02,356,239
USW00003145,2015-10-03,356,200
USW00003145,2015-10-04,317,233
USW00003145,2015-10-05,294,228
USW00003145,2015-10-06,300,211
USW00003145,2015-10-07,328,200
USW00003145,2015-10-08,372,211
USW00003145,2015-10-09,383,233
USW00003145,2015-10-10,378,256
USW00003145,2015-10-11,367,250
USW00003145,2015-10-12,350,272
USW00003145,2015-10-13,367,256
USW00003145,2015-10-14,389,250
USW00003145,2015-10-15,394,267
USW00003145,2015-10-16,356,256
USW00003145,2015-10-17,350,250
USW00003145,2015-10-18,333,239
USW00003145,2015-10-19,294,217
USW00003145,2015-10-20,300,183
USW00003145,2015-10-21,289,183
USW00003145,2015-10-22,311,183
USW00003145,2015-10-23,328,194
USW00003145,2015-10-24,339,189
USW00003145,2015-10-25,317,211
USW00003145,2015-10-26,344,178
USW00003145,2015-10-27,344,178
USW00003145,2015-10-28,328,211
USW00003145,2015-10-29,300,206
USW00003145,2015-10-30,289,200
USW00003145,2015-10-31,317,150
USW00003145,2015-11-01,328,161
USW00003145,2015-11-02,328,161
USW00003145,2015-11-03,244,161
USW00003145,2015-11-04,233,106
USW00003145,2015-11-05,228,100
USW00003145,2015-11-06,244,122
USW00003145,2015-11-07,267,133
USW00003145,2015-11-08,267,100
USW00003145,2015-11-09,272,111
USW00003145,2015-11-10,228,128
USW00003145,2015-11-11,228,106
USW00003145,2015-11-12,239,128
USW00003145,2015-11-13,261,128
USW00003145,2015-11-14,267,94
USW00003145,2015-11-15,250,128
USW00003145,2015-11-16,200,100
USW00003145,2015-11-17,217,94
USW00003145,2015-11-18,256,78
USW00003145,2015-11-19,267,100
USW00003145,2015-11-20,289,122
USW00003145,2015-11-21,278,128
USW00003145,2015-11-22,272,128
USW00003145,2015-11-23,272,117
USW00003145,2015-11-24,272,100
USW00003145,2015-11-25,228,133
USW00003145,2015-11-26,200,89
USW00003145,2015-11-27,183,72
USW00003145,2015-11-28,183,78
USW00003145,2015-11-29,183,72
USW00003145,2015-11-30,189,50
USW00003145,2015-12-01,194,72
USW00003145,2015-12-02,228,56
USW00003145,2015-12-03,239,83
USW00003145,2015-12-04,233,72
USW00003145,2015-12-05,239,100
USW00003145,2015-12-06,239,89
USW00003145,2015-12-07,250,139
USW00003145,2015-12-08,256,100
USW00003145,2015-12-09,250,117
USW00003145,2015-12-10,261,94
USW00003145,2015-12-11,211,111
USW00003145,2015-12-12,206,61
USW00003145,2015-12-13,206,50
USW00003145,2015-12-14,172,83
USW00003145,2015-12-15,161,33
USW00003145,2015-12-16,161,28
USW00003145,2015-12-17,172,28
USW00003145,2015-12-18,206,56
USW00003145,2015-12-19,200,72
USW00003145,2015-12-20,194,61
USW00003145,2015-12-21,200,50
USW00003145,2015-12-22,228,89
USW00003145,2015-12-23,222,100
USW00003145,2015-12-24,206,89
USW00003145,2015-12-25,178,89
USW00003145,2015-12-26,150,89
USW00003145,2015-12-27,161,50
USW00003145,2015-12-28,150,28
USW00003145,2015-12-29,161,39
USW00003145,2015-12-30,167,28
USW00003145,2015-12-31,161,50
USW00003145,2016-01-01,167,56
USW00003145,2016-01-02,194,56
USW00003145,2016-01-03,206,56
USW00003145,2016-01-04,139,100
USW00003145,2016-01-05,167,106
USW00003145,2016-01-06,183,94
USW00003145,2016-01-07,144,89
USW00003145,2016-01-08,167,44
USW00003145,2016-01-09,172,44
USW00003145,2016-01-10,189,100
USW00003145,2016-01-11,178,83
USW00003145,2016-01-12,183,78
USW00003145,2016-01-13,211,61
USW00003145,2016-01-14,211,50
USW00003145,2016-01-15,228,78
USW00003145,2016-01-16,211,83
USW00003145,2016-01-17,228,78
USW00003145,2016-01-18,217,100
USW00003145,2016-01-19,233,83
USW00003145,2016-01-20,NA,NA
USW00003145,2016-01-21,NA,NA
USW00003145,2016-01-22,NA,NA
USW00003145,2016-01-23,211,94
USW00003145,2016-01-24,228,89
USW00003145,2016-01-25,217,78
USW00003145,2016-01-26,211,100
USW00003145,2016-01-27,228,72
USW00003145,2016-01-28,239,89
USW00003145,2016-01-29,250,94
USW00003145,2016-01-30,278,106
USW00003145,2016-01-31,256,106
USW00003145,2016-02-01,172,89
USW00003145,2016-02-02,167,61
USW00003145,2016-02-03,156,50
USW00003145,2016-02-04,194,39
USW00003145,2016-02-05,228,94
USW00003145,2016-02-06,228,100
USW00003145,2016-02-07,267,111
USW00003145,2016-02-08,283,150
USW00003145,2016-02-09,294,156
USW00003145,2016-02-10,311,133
USW00003145,2016-02-11,306,128
USW00003145,2016-02-12,306,117
USW00003145,2016-02-13,311,100
USW00003145,2016-02-14,317,122
USW00003145,2016-02-15,311,178
USW00003145,2016-02-16,317,144
USW00003145,2016-02-17,317,133
USW00003145,2016-02-18,272,161
USW00003145,2016-02-19,289,150
USW00003145,2016-02-20,300,122
USW00003145,2016-02-21,311,144
USW00003145,2016-02-22,306,106
USW00003145,2016-02-23,256,133
USW00003145,2016-02-24,261,111
USW00003145,2016-02-25,289,94
USW00003145,2016-02-26,311,111
USW00003145,2016-02-27,306,117
USW00003145,2016-02-28,322,133
USW00003145,2016-02-29,317,144
USW00003145,2016-03-01,333,150
USW00003145,2016-03-02,322,156
USW00003145,2016-03-03,317,139
USW00003145,2016-03-04,317,128
USW00003145,2016-03-05,278,128
USW00003145,2016-03-06,272,150
USW00003145,2016-03-07,194,100
USW00003145,2016-03-08,250,67
USW00003145,2016-03-09,294,100
USW00003145,2016-03-10,322,133
USW00003145,2016-03-11,300,144
USW00003145,2016-03-12,233,122
USW00003145,2016-03-13,261,100
USW00003145,2016-03-14,278,144
USW00003145,2016-03-15,317,128
USW00003145,2016-03-16,328,161
USW00003145,2016-03-17,322,144
USW00003145,2016-03-18,328,156
USW00003145,2016-03-19,328,161
USW00003145,2016-03-20,333,161
USW00003145,2016-03-21,328,156
USW00003145,2016-03-22,261,161
USW00003145,2016-03-23,261,150
USW00003145,2016-03-24,294,128
USW00003145,2016-03-25,311,122
USW00003145,2016-03-26,322,139
USW00003145,2016-03-27,300,133
USW00003145,2016-03-28,272,150
USW00003145,2016-03-29,211,122
USW00003145,2016-03-30,211,83
USW00003145,2016-03-31,261,94
USW00003145,2016-04-01,294,122
USW00003145,2016-04-02,317,144
USW00003145,2016-04-03,328,150
USW00003145,2016-04-04,339,172
USW00003145,2016-04-05,339,172
USW00003145,2016-04-06,356,183
USW00003145,2016-04-07,294,217
USW00003145,2016-04-08,250,172
USW00003145,2016-04-09,283,167
USW00003145,2016-04-10,217,139
USW00003145,2016-04-11,250,144
USW00003145,2016-04-12,289,144
USW00003145,2016-04-13,311,167
USW00003145,2016-04-14,317,172
USW00003145,2016-04-15,289,161
USW00003145,2016-04-16,294,133
USW00003145,2016-04-17,317,150
USW00003145,2016-04-18,339,167
USW00003145,2016-04-19,350,161
USW00003145,2016-04-20,361,183
USW00003145,2016-04-21,361,189
USW00003145,2016-04-22,350,183
USW00003145,2016-04-23,317,167
USW00003145,2016-04-24,333,150
USW00003145,2016-04-25,272,139
USW00003145,2016-04-26,278,111
USW00003145,2016-04-27,300,150
USW00003145,2016-04-28,250,144
USW00003145,2016-04-29,300,144
USW00003145,2016-04-30,267,172
USW00003145,2016-05-01,294,150
USW00003145,2016-05-02,322,183
USW00003145,2016-05-03,350,200
USW00003145,2016-05-04,372,200
USW00003145,2016-05-05,317,189
USW00003145,2016-05-06,256,156
USW00003145,2016-05-07,261,139
USW00003145,2016-05-08,283,156
USW00003145,2016-05-09,306,161
USW00003145,2016-05-10,333,183
USW00003145,2016-05-11,350,189
USW00003145,2016-05-12,383,200
USW00003145,2016-05-13,394,206
USW00003145,2016-05-14,378,233
USW00003145,2016-05-15,333,200
USW00003145,2016-05-16,322,178
USW00003145,2016-05-17,328,194
USW00003145,2016-05-18,328,183
USW00003145,2016-05-19,378,211
USW00003145,2016-05-20,367,206
USW00003145,2016-05-21,294,161
USW00003145,2016-05-22,300,150
USW00003145,2016-05-23,311,150
USW00003145,2016-05-24,300,167
USW00003145,2016-05-25,294,167
USW00003145,2016-05-26,317,150
USW00003145,2016-05-27,344,183
USW00003145,2016-05-28,356,200
USW00003145,2016-05-29,333,189
USW00003145,2016-05-30,356,189
USW00003145,2016-05-31,378,217
USW00003145,2016-06-01,389,239
USW00003145,2016-06-02,428,233
USW00003145,2016-06-03,450,244
USW00003145,2016-06-04,467,272
USW00003145,2016-06-05,444,272
USW00003145,2016-06-06,422,267
USW00003145,2016-06-07,394,256
USW00003145,2016-06-08,394,244
USW00003145,2016-06-09,383,250
USW00003145,2016-06-10,350,256
USW00003145,2016-06-11,356,250
USW00003145,2016-06-12,372,217
USW00003145,2016-06-13,367,211
USW00003145,2016-06-14,378,217
USW00003145,2016-06-15,383,222
USW00003145,2016-06-16,378,222
USW00003145,2016-06-17,406,233
USW00003145,2016-06-18,439,244
USW00003145,2016-06-19,489,278
USW00003145,2016-06-20,428,294
USW00003145,2016-06-21,422,306
USW00003145,2016-06-22,444,272
USW00003145,2016-06-23,439,283
USW00003145,2016-06-24,428,267
USW00003145,2016-06-25,417,278
USW00003145,2016-06-26,422,272
USW00003145,2016-06-27,439,294
USW00003145,2016-06-28,456,289
USW00003145,2016-06-29,383,306
USW00003145,2016-06-30,406,294
USW00003145,2016-07-01,411,289
USW00003145,2016-07-02,411,294
USW00003145,2016-07-03,411,300
USW00003145,2016-07-04,433,272
USW00003145,2016-07-05,439,267
USW00003145,2016-07-06,389,278
USW00003145,2016-07-07,411,267
USW00003145,2016-07-08,428,278
USW00003145,2016-07-09,439,267
USW00003145,2016-07-10,439,283
USW00003145,2016-07-11,417,261
USW00003145,2016-07-12,428,256
USW00003145,2016-07-13,422,272
USW00003145,2016-07-14,439,278
USW00003145,2016-07-15,444,294
USW00003145,2016-07-16,439,306
USW00003145,2016-07-17,411,294
USW00003145,2016-07-18,422,283
USW00003145,2016-07-19,428,283
USW00003145,2016-07-20,439,300
USW00003145,2016-07-21,461,311
USW00003145,2016-07-22,456,311
USW00003145,2016-07-23,444,311
USW00003145,2016-07-24,422,300
USW00003145,2016-07-25,428,283
USW00003145,2016-07-26,422,289
USW00003145,2016-07-27,450,306
USW00003145,2016-07-28,433,311
USW00003145,2016-07-29,428,294
USW00003145,2016-07-30,367,261
USW00003145,2016-07-31,389,278
USW00003145,2016-08-01,400,289
USW00003145,2016-08-02,400,306
USW00003145,2016-08-03,411,300
USW00003145,2016-08-04,411,311
USW00003145,2016-08-05,428,306
USW00003145,2016-08-06,433,294
USW00003145,2016-08-07,444,283
USW00003145,2016-08-08,433,278
USW00003145,2016-08-09,400,289
USW00003145,2016-08-10,389,289
USW00003145,2016-08-11,394,283
USW00003145,2016-08-12,406,283
USW00003145,2016-08-13,439,289
USW00003145,2016-08-14,439,300
USW00003145,2016-08-15,456,300
USW00003145,2016-08-16,456,300
USW00003145,2016-08-17,428,306
USW00003145,2016-08-18,417,317
USW00003145,2016-08-19,406,300
USW00003145,2016-08-20,394,289
USW00003145,2016-08-21,378,272
USW00003145,2016-08-22,400,278
USW00003145,2016-08-23,394,272
USW00003145,2016-08-24,411,278
USW00003145,2016-08-25,411,283
USW00003145,2016-08-26,389,278
USW00003145,2016-08-27,383,256
USW00003145,2016-08-28,394,244
USW00003145,2016-08-29,433,272
USW00003145,2016-08-30,444,289
USW00003145,2016-08-31,417,294
USW00003145,2016-09-01,400,300
USW00003145,2016-09-02,411,283
USW00003145,2016-09-03,406,272
USW00003145,2016-09-04,383,244
USW00003145,2016-09-05,367,222
USW00003145,2016-09-06,378,228
USW00003145,2016-09-07,356,272
USW00003145,2016-09-08,372,267
USW00003145,2016-09-09,400,250
USW00003145,2016-09-10,422,239
USW00003145,2016-09-11,406,267
USW00003145,2016-09-12,400,261
USW00003145,2016-09-13,339,250
USW00003145,2016-09-14,350,206
USW00003145,2016-09-15,367,200
USW00003145,2016-09-16,383,211
USW00003145,2016-09-17,394,222
USW00003145,2016-09-18,417,239
USW00003145,2016-09-19,350,256
USW00003145,2016-09-20,289,228
USW00003145,2016-09-21,317,228
USW00003145,2016-09-22,361,233
USW00003145,2016-09-23,322,189
USW00003145,2016-09-24,356,178
USW00003145,2016-09-25,367,228
USW00003145,2016-09-26,383,244
USW00003145,2016-09-27,339,244
USW00003145,2016-09-28,356,228
USW00003145,2016-09-29,361,244
USW00003145,2016-09-30,378,244
USW00003145,2016-10-01,367,244
USW00003145,2016-10-02,356,228
USW00003145,2016-10-03,311,172
USW00003145,2016-10-04,311,161
USW00003145,2016-10-05,322,200
USW00003145,2016-10-06,333,178
USW00003145,2016-10-07,350,194
USW00003145,2016-10-08,367,194
USW00003145,2016-10-09,361,194
USW00003145,2016-10-10,361,211
USW00003145,2016-10-11,350,217
USW00003145,2016-10-12,350,200
USW00003145,2016-10-13,350,178
USW00003145,2016-10-14,356,189
USW00003145,2016-10-15,356,189
USW00003145,2016-10-16,333,189
USW00003145,2016-10-17,317,206
USW00003145,2016-10-18,328,178
USW00003145,2016-10-19,344,194
USW00003145,2016-10-20,339,211
USW00003145,2016-10-21,367,211
USW00003145,2016-10-22,356,189
USW00003145,2016-10-23,350,200
USW00003145,2016-10-24,322,211
USW00003145,2016-10-25,322,211
USW00003145,2016-10-26,339,200
USW00003145,2016-10-27,333,194
USW00003145,2016-10-28,339,217
USW00003145,2016-10-29,344,211
USW00003145,2016-10-30,328,222
USW00003145,2016-10-31,272,183
USW00003145,2016-11-01,272,156
USW00003145,2016-11-02,289,139
USW00003145,2016-11-03,322,183
USW00003145,2016-11-04,294,178
USW00003145,2016-11-05,317,172
USW00003145,2016-11-06,317,167
USW00003145,2016-11-07,328,172
USW00003145,2016-11-08,344,183
USW00003145,2016-11-09,322,200
USW00003145,2016-11-10,306,178
USW00003145,2016-11-11,306,167
USW00003145,2016-11-12,306,172
USW00003145,2016-11-13,317,167
USW00003145,2016-11-14,322,150
USW00003145,2016-11-15,322,150
USW00003145,2016-11-16,283,167
USW00003145,2016-11-17,228,150
USW00003145,2016-11-18,239,117
USW00003145,2016-11-19,244,106
USW00003145,2016-11-20,217,117
USW00003145,2016-11-21,228,133
USW00003145,2016-11-22,244,100
USW00003145,2016-11-23,256,111
USW00003145,2016-11-24,244,133
USW00003145,2016-11-25,256,117
USW00003145,2016-11-26,189,89
USW00003145,2016-11-27,206,94
USW00003145,2016-11-28,200,67
USW00003145,2016-11-29,200,94
USW00003145,2016-11-30,194,56
USW00003145,2016-12-01,200,61
USW00003145,2016-12-02,189,94
USW00003145,2016-12-03,200,111
USW00003145,2016-12-04,228,94
USW00003145,2016-12-05,228,67
USW00003145,2016-12-06,217,89
USW00003145,2016-12-07,206,89
USW00003145,2016-12-08,211,78
USW00003145,2016-12-09,217,94
USW00003145,2016-12-10,244,100
USW00003145,2016-12-11,244,117
USW00003145,2016-12-12,244,117
USW00003145,2016-12-13,250,111
USW00003145,2016-12-14,272,122
USW00003145,2016-12-15,244,122
USW00003145,2016-12-16,278,150
USW00003145,2016-12-17,172,72
USW00003145,2016-12-18,156,56
USW00003145,2016-12-19,178,89
USW00003145,2016-12-20,211,122
USW00003145,2016-12-21,200,111
USW00003145,2016-12-22,150,106
USW00003145,2016-12-23,189,117
USW00003145,2016-12-24,150,83
USW00003145,2016-12-25,144,44
USW00003145,2016-12-26,156,56
USW00003145,2016-12-27,172,83
USW00003145,2016-12-28,183,100
USW00003145,2016-12-29,217,128
USW00003145,2016-12-30,211,111
USW00003145,2016-12-31,194,94
USW00003145,2017-01-01,161,100
USW00003145,2017-01-02,161,100
USW00003145,2017-01-03,167,100
USW00003145,2017-01-04,194,89
USW00003145,2017-01-05,228,106
