ID,Date,Location,TrapType,Species,Stage,Mass,SVL
1834,8/27/2007,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,31.5,94.7
1836,8/27/2007,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,23.5,87.3
1838,8/27/2007,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,26,102
1839,8/27/2007,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,26.5,90.8
1840,8/27/2007,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,25,88.1
1842,8/27/2007,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,23.5,89.6
1843,8/27/2007,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,22,85.6
1844,8/27/2007,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,22,88.5
1832,8/27/2007,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,20,83.7
1833,8/27/2007,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,24,80.6
1841,8/27/2007,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,30,89.5
1853,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,31,92.3
1859,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,40,106.7
1861,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,37,96.7
1862,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,50,97.9
1868,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,62,110.2
1875,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,52.8,94.5
1876,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,41,101.8
1878,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,45,90.7
1879,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,52,106.7
1880,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,27,95.7
1883,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,36,96.6
1884,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,52,112.2
1885,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,55,118.7
1888,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,26,94.1
1890,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,45,107.3
1891,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,55,108.2
1895,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,38,103.8
1897,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,52,115.4
1899,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,42,110.2
1900,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,49,110.8
1901,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,52,112.4
1902,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,32,103.3
1903,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,38,105.8
1904,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,50,112.3
1905,8/27/2007,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,57,113.7
1912,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,27,88
1921,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,29,90.5
1922,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,30,98.4
1931,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,25,93.1
1932,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,26,92.5
1933,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,34,98.1
1934,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,36,98.7
1935,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,24,84.8
1936,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,24,89.1
1937,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,29,90.4
1938,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,24,82.9
1939,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,21,79.7
1940,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,25,81.6
1941,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,26,83.4
1942,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,24,84
1944,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,27,87.4
1945,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,34,90.5
1946,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,31,84.2
1947,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,24,83
1948,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,27,85.9
1949,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,26,78.9
1950,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,27,89
1952,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,33,97.6
1953,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,31,98
1954,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,30,98.9
1955,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,29,92.3
1957,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,32,96.7
1958,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,27,90.5
1959,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,29,98.7
1960,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,26,99
1962,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,27,89.4
1963,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,30,95.9
1964,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,29,94.6
1965,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,30,94.7
1966,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,30,95.5
1967,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,26,88.5
1968,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,24,80.9
1969,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,23,82.9
1971,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,27,88
1972,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,28,90
1973,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,31,94
1974,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,32,99.9
1975,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,30,98.5
1976,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,30,94.1
1977,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,28,90
1978,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,26,89.3
1979,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,29,90.9
1980,8/28/2007,MSU_Ag Site,Bucket,Tiger Salamander,Not Tadpole/Larvae,27,87.8
