specimen,population,HdLngth/SVL,HdWdth/SVL,HdDpth/SVL,EyeNost/SVL,Gape/SVL,TrunkLgth/SVL,TrunkWdth/SVL,3rdtoehind/SVL
41078,BR,0.6236374776261924,0.5263696156036808,0.38405882672132136,0.30461910395137887,0.5018859546938513,0.8584380836133578,0.45384203569310455,0.25396604012463875
41079,BR,0.6254321550356441,0.5163090312909259,0.36691202973540904,0.3357876264246825,0.5055198853266807,0.8485667619392849,0.4186406951855666,0.2403075676956211
41082,BR,0.6155988099356783,0.5317164570547388,0.37882587325581973,0.2950559480601989,0.5190644271672495,0.8633700491365037,0.4200317221068379,0.25519011152990817
41083,BR,0.621657020229837,0.5039389481630804,0.34424949003229055,0.30129490347532883,0.48835220563992116,0.8549367039442742,0.458222283785133,0.2187852195552507
41084,BR,0.6291740326692223,0.4238467963826997,0.3513959021387525,0.302321754583082,0.49976175764023223,0.8668431346681456,0.4349304363757428,0.25917989664349395
41088,BR,0.6281341107563111,0.5298102695246091,0.3771537294936325,0.28688660402236615,0.5160278371739696,0.861186364166765,0.46679949128018683,0.2494182185517268
41089,BR,0.6222577039087364,0.5070995979660371,0.3509481350866267,0.2913231686072734,0.5006245399978697,0.8527660231995764,0.43961945054250284,0.24067063502627614
41090,BR,0.6096894192102161,0.509804489704639,0.34593929942405954,0.28808388315694267,0.5054920669686281,0.8651188687084147,0.44862122197498366,0.23652655882927137
41091,BR,0.616707789734405,0.5300144623894073,0.36974334192333114,0.30974805351257245,0.5082061588644466,0.8661991713459253,0.4727851136527041,0.27319898255972375
41093,BR,0.6243589783641101,0.5094968837047062,0.36798296514729906,0.2513511112378826,0.49485629866768693,0.8550826503478057,0.44623362115062276,0.226132028155025
41167,BR,0.6254383274003549,0.5104307284924348,0.3755774847549481,0.2796132727197193,0.5017566429670187,0.856243534556521,0.5124439015997377,0.21766030201439543
41168,BR,0.6326977565430222,0.5332413171839696,0.39809397673067537,0.3103967443676711,0.5026063723910209,0.872434863828366,0.5209605226323535,0.22348973601061595
41169,BR,0.615749609543818,0.5102751075380397,0.39058080975407433,0.3127006422634155,0.4949397160710095,0.8621545012909019,0.4714994419571634,0.17327450747174153
41180,BR,0.6246174107886862,0.5392085823341438,0.3917794488138146,0.30366968168232394,0.5149163440260147,0.8582744815717162,0.5054427784818033,0.2274086902043097
42168,BR,0.6232615957183861,0.4806089066132478,0.32000816293052864,0.3060326774587682,0.46553946954676223,0.8326858689947976,0.4284963363090504,0.13064095736959766
42172,BR,0.6321423123419343,0.5452182296060276,0.35579807723915097,0.34878326504659724,0.5252454771212247,0.8646058299431335,0.48292947466949615,0.19634170148245197
42177,BR,0.6228831282936743,0.5412916038801634,0.3232455275911821,0.22867572777792716,0.5215531589372147,0.8680249673555139,0.4496161840993421,0.16826730434047968
42178,BR,0.6273125878142115,0.537037624118645,0.3533107089294763,0.29705804995414914,0.5323731350409424,0.8735822944189584,0.47831911521693066,0.22933206693474653
42179,BR,0.6231598339091783,0.5132529826973452,0.3163859803842278,0.2735133165351615,0.509511902898155,0.8736711316936328,0.461244560528373,0.24586272033614648
42180,BR,0.6285989845233375,0.5480062632936852,0.3787135266927545,0.30383466803773,0.5338610545574057,0.8742394913718821,0.5064922022293662,0.17468835764832064
42181,BR,0.6377248794443222,0.5288169310103875,0.34048103416878295,0.2497448437100126,0.5196956236170535,0.8649935867601474,0.48454388506117646,0.200956430615255
42182,BR,0.6257438884430698,0.5326692715030709,0.36672471639325754,0.2730286336363759,0.5199147420000472,0.8702847308427508,0.4753263010503723,0.20675772288045277
42183,BR,0.6252239840532139,0.532476161266255,0.3520305996524738,0.3001159362719426,0.516762897751147,0.8792140444403513,0.4781314404453749,0.22314669087711028
42184,BR,0.6305482176336134,0.5279199864308443,0.3377529644748548,0.2630912636562579,0.521978668946422,0.8484618716253445,0.4568976827936932,0.1937203597746317
42185,BR,0.6223568417879529,0.5229241200891502,0.33293408906715416,0.290114403260231,0.5176334766368395,0.868531401734278,0.4305673779283612,0.12545557600065024
42186,BR,0.6203874375269518,0.5143699401258756,0.33180788962774527,0.2885494318386804,0.5091356586934573,0.8643360721797628,0.44526475035300206,0.1817020209069279
42187,BR,0.6218729062232227,0.5256895189617652,0.34070709601249316,0.2606526174546418,0.5237178354171607,0.8688038909592554,0.4621980908410607,0.18874916074898776
42191,BR,0.6362088663310344,0.5162347422905998,0.3509620622710374,0.25037713836515996,0.5125983388002051,0.8525452028353306,0.47518188687674867,0.24706661901033913
42193,BR,0.6089984976073358,0.5127705100330208,0.32403021858884956,0.293517018524297,0.5077510980424266,0.8529705913933763,0.4542391343828356,0.19896368394041308
42194,BR,0.6261888527745596,0.5199105318506209,0.3273178334106618,0.2662302134345311,0.514212529681753,0.8763025063163097,0.4625490955476139,0.2117663264492145
42195,BR,0.6407476812929666,0.5169696890379016,0.33661698574042476,0.23205290379646007,0.5115883875270509,0.8646741327369494,0.48400038604728207,0.17260398495512022
42197,BR,0.625601133869695,0.5238654057472268,0.32745817810081934,0.2897347536645164,0.5103239584352163,0.8637962448677362,0.45702305666137777,0.17420154250476474
42199,BR,0.6232164227358397,0.5247218896047303,0.33766235313788284,0.23497865931655285,0.5133075679811591,0.8730875864097978,0.45000368851161876,0.1835011862050707
42201,BR,0.6393589919415925,0.5363471007881544,0.38588164052863455,0.30051789604374196,0.5343915274940707,0.8827772955904037,0.4782558732185413,0.1754482806160133
42202,BR,0.6341268592037567,0.5205116496005958,0.34237114319226286,0.28854717698962434,0.5112689813767515,0.8677881104361451,0.459486770826246,0.1916535625036579
42203,BR,0.638179935455341,0.5174249240986466,0.33920420791487876,0.28289763753273384,0.5153985945382306,0.8659836527623918,0.4279996374450983,0.1101609098254157
42205,BR,0.6244822572540465,0.5272808958565761,0.33421830949371273,0.3047731676927515,0.5199749711099585,0.8702223405684829,0.46933474500692757,0.22735075026166116
42206,BR,0.641040059062054,0.5445849027220819,0.37018300075302313,0.3244867813288152,0.5366385968674372,0.8775295729098724,0.4926767139133327,0.23780137735980625
42207,BR,0.6306030109184639,0.5179385135855716,0.30949666347165017,0.26040979285281834,0.5122453119405452,0.8682201711115597,0.4402798802293867,0.17010995249384195
42208,BR,0.6375198595383182,0.5380300546510797,0.3208001692732004,0.3031814560822177,0.5164737095361952,0.8543560241601676,0.4614236876726135,0.1711568690640959
42209,BR,0.623199259087382,0.5176263611538667,0.319299946054351,0.28380057268022096,0.504150917933146,0.8612062377121198,0.43939876324150845,0.16923627157001836
42210,BR,0.6198471013748377,0.5141272975707745,0.31411982471377525,0.25370477904656313,0.5111566158563752,0.8533452667710427,0.4066834283948377,0.17622998726970263
42212,BR,0.6219302549251282,0.51434848562613,0.33654374997533515,0.27147898101074053,0.5055591970098254,0.8531688852343146,0.42876345554476647,0.17466271495967342
42213,BR,0.6239232301403408,0.5237926404631064,0.33238703632582456,0.2590440200208988,0.5210075931040246,0.866244273149787,0.44930634484538007,0.18672446324976183
42215,BR,0.6354567910683561,0.5210380934202159,0.3238260920646409,0.2631860875105488,0.5083043867578251,0.8587849439485998,0.4688185994464509,0.1973683006828255
42216,BR,0.6083538294260941,0.5161549009591694,0.3137086114154661,0.2510969330042481,0.5084554425616958,0.8670824325161656,0.4407604454031846,0.198211404398568
42218,BR,0.6274913709031548,0.532571215128066,0.3289854476780502,0.2749218449000966,0.5219172211353995,0.8563663652655858,0.46275451543402746,0.20214018356080196
42564,BR,0.6439996237442567,0.5530904992315895,0.3632410139748975,0.2972183608873422,0.5414764376247159,0.8668562658015829,0.5371742863601748,0.23603889557386148
42565,BR,0.6366708864409604,0.5306811551071221,0.3318496231504451,0.28979302350767266,0.5112522760539748,0.8738339561960923,0.458558063001225,0.17464707119795955
42566,BR,0.6457394248996483,0.5274314947383054,0.35018854889952583,0.27677936178538615,0.5223332837202695,0.8798816583513059,0.45107196062788907,0.22175191714936365
42567,BR,0.6407545035384503,0.5240527706832147,0.34406890160866127,0.2676683622574768,0.5185591615582272,0.875234223703447,0.44862010473655084,0.22771670573410022
42568,BR,0.6395234926993791,0.5325740297797731,0.37165779095909424,0.30901211632843717,0.509691469411265,0.874989263992025,0.4768032837315825,0.19585338459561596
42569,BR,0.6506935747809546,0.541333996797977,0.3683629058920398,0.2628213085725133,0.5213619288721516,0.8735936460751355,0.46626360228116287,0.16908646476878253
42570,BR,0.6343028294902446,0.5316949939565444,0.3458324158942289,0.2807148740681218,0.5187234566914473,0.8633737837275549,0.5010836856611636,0.19157099272516837
42577,BR,0.6326026665040105,0.5404237795819551,0.37423291449396084,0.3142260775732039,0.5301577830936656,0.8647600692128875,0.502121980731951,0.21631740885440903
42578,BR,0.6418914556765424,0.551825446706405,0.35837449078380756,0.34604300082397876,0.5392893698999811,0.8639867994661588,0.518559202373649,0.16980338442473514
42579,BR,0.6241998316549633,0.5421106841228043,0.3583519408782189,0.30337205616421375,0.5225387852829823,0.872126728134013,0.49770052320129426,0.20927385184340186
42580,BR,0.640508605605571,0.5440575774599429,0.34124906534505756,0.28488638710417974,0.5386844135997542,0.86094836227361,0.5098165751447241,0.15286514702109189
42582,BR,0.6372542217911236,0.5372519412870637,0.3290805028837414,0.2899133790805437,0.5250721871240193,0.8629089257268514,0.4501265194326699,0.22162594789397297
42586,BR,0.6472562426624329,0.5449925080371965,0.3393528653392796,0.251330901608776,0.5260062446366723,0.863656266751002,0.46938724255251624,0.1997151388207731
42588,BR,0.6490739075248088,0.5226072467327563,0.3430680605673887,0.2690784309758853,0.508521666089981,0.8715735413977099,0.452967229505712,0.17563592308046005
42589,BR,0.6367580282826172,0.5364432855263221,0.3437425519401205,0.29139232989258085,0.530272060926699,0.855673318480495,0.4806754454483353,0.20362606036370648
42592,BR,0.6258939335012639,0.5296640056605665,0.3527993834482255,0.2680305071709662,0.5184654575871881,0.8752309844968068,0.47848411957545967,0.1717744168123585
42593,BR,0.6311591349470143,0.5378437217274137,0.33434972855199513,0.2876575435625956,0.5239816377071778,0.8869197918792074,0.49654960575784296,0.19168914273217882
42595,BR,0.6404564591391602,0.5331087971680477,0.34232005496427903,0.28726284471229313,0.521467480897823,0.8762984606976462,0.46891845034362445,0.20733184857771153
42596,BR,0.641216783413812,0.5293192105539053,0.3432241337700084,0.3161657347333835,0.516949270059358,0.8698666931003562,0.4554138391143812,0.1821748590421528
42597,BR,0.6247172856300185,0.5285327181612575,0.3445963482052168,0.28322835258951234,0.5135411870265368,0.8739349559106658,0.48986269216250283,0.2978281653543137
42599,BR,0.6274409248614231,0.5401669165310354,0.36479489490892686,0.2947243413854536,0.5219395868510781,0.875708484347201,0.47888359679947906,0.2375018144635843
42601,BR,0.6510813949612958,0.5480811067820912,0.3427057201675437,0.26972069987419584,0.5263879754864678,0.87736633176467,0.4899918286323043,0.17061344083491387
42602,BR,0.6391570050866231,0.5276979269442778,0.35288282890035527,0.30504767427930496,0.5214277123212014,0.8617211207630271,0.47966645409939707,0.23946249292928237
42617,BR,0.6186836230867595,0.5303530358838554,0.3277961603053391,0.29152670638002653,0.5120163906672779,0.872793636768448,0.4675065941379383,0.19573879208200864
42626,BR,0.6390533976640365,0.5438698170961712,0.32784832512625334,0.2742156634394932,0.5362865565105814,0.8662707202706339,0.47557863103631753,0.16753587763325753
42628,BR,0.6323251731327187,0.5264970522832811,0.37201024409294137,0.25263136891421706,0.5194636703383074,0.8655957975237935,0.46580947411039986,0.2394095276214732
42629,BR,0.6384196547514492,0.5436080332629276,0.3686117133929252,0.32288075304762986,0.5357956907868091,0.8647901598370465,0.4751092428241212,0.1971451393485826
42630,BR,0.6237369228740364,0.5242385569315545,0.3512286018374327,0.235146350933642,0.5133998445586084,0.8631280526241841,0.48039775223158193,0.12693838509138555
42631,BR,0.6276263985223344,0.5269078282812562,0.3469726988066318,0.2585727247378364,0.5247779020592401,0.8798504514572472,0.47539319832450316,0.18721029473224865
42632,BR,0.6322412450294118,0.5565854329384028,0.3523115148708188,0.32106979887729264,0.5462243648300871,0.8654507716195278,0.49794052889031987,0.2086697685175805
42633,BR,0.6378468783389427,0.5334794747463499,0.34178207368783564,0.3120989536095135,0.5211442686221519,0.8777920950438,0.47732280449782977,0.2143944576584277
42634,BR,0.6327762346043896,0.5531204940937481,0.36149954926364214,0.3212440006094048,0.5387242386376242,0.878062617084267,0.4800175524666877,0.21883799386094177
42635,BR,0.6436093761646032,0.5477380504192438,0.36469246534098404,0.30042018125091036,0.5338860011194412,0.8814452141402583,0.48665236981374005,0.22925908300386313
42637,BR,0.6357391586730169,0.5358201707456807,0.34874249911932126,0.3029669490412532,0.5248237043080625,0.8700456719584383,0.4697120690463362,0.22227996264651187
42638,BR,0.638668868829311,0.5365523817067247,0.3744427270995047,0.31568136008347114,0.5295336201963959,0.883021836175593,0.477764270302202,0.19939970637035315
42639,BR,0.6311939658690262,0.516301189760435,0.3259945275995131,0.28529181051899577,0.5028383757780966,0.8628588288859924,0.47395142872238377,0.20115244231174942
42641,BR,0.6346807601737476,0.5469602567662253,0.37377916350424834,0.3323273804127568,0.5283381985834162,0.8768538762010507,0.4792612580841181,0.2191844332671365
42642,BR,0.6327752293366187,0.5395380068057819,0.3541030604301003,0.29100343587558214,0.5119662268992853,0.8639857238733525,0.480287312810315,0.17894180038847932
